Final particle positions and velocities
Particle 2071: 1843.14026415 17720.36284496 955.00368589 -5104.13975141
Particle 2072: 16479.57120162 15677.76968337 1025.65304010 1194.03242526
Particle 2073: 14471.15255914 19152.94232215 5372.24272423 3191.99038703
Particle 2074: 12376.81283783 4397.62444055 2730.73300386 -4908.08287677
Particle 2075: 1275.91468234 4017.27986388 521.96590154 -2797.01182023
Particle 2076: 782.85643326 10451.49071779 -1672.25486254 -1223.24398930
Particle 2077: 15808.35186246 8429.97431270 5022.62242564 1464.82211338
Particle 2078: 7755.35670445 8971.74020828 1993.68873751 -3675.75326391
Particle 2079: 15342.88199578 1879.76283426 -45.04376723 -1474.85282427
Particle 2080: 5534.39446891 4020.64485211 1926.43349925 -2174.64780436
Particle 2081: 16836.83863158 13542.96327694 -3612.47065610 -1258.00777332
Particle 2082: 12152.96392040 9374.43044468 2063.52846861 5012.98543982
Particle 2083: 11774.79412441 2106.53958865 4308.14920051 -3634.35538671
Particle 2084: 5858.48897602 4763.85603451 2230.92774569 -3066.82649740
Particle 2085: 11581.26764528 16858.19571012 -948.99882268 -1377.96877569
Particle 2086: 17558.34111310 16862.56049251 -3493.09663806 -2081.51330268
Particle 2087: 2199.70394853 1.00000000 -2190.07701847 -3306.59816929
Particle 2088: 9074.80328128 19509.71481174 -4050.93602677 2877.66822613
Particle 2089: 2638.50360507 14712.38201543 1509.96826980 4244.08912514
Particle 2090: 592.79604518 13999.55645310 837.47894876 3656.81093353
Particle 2091: 5333.54056000 18040.35129138 2798.31889375 -3935.41128829
Particle 2092: 1268.38531723 8864.37701356 -3771.14676781 1399.99930422
Particle 2093: 10247.37150774 15049.41157336 2776.23883001 -3824.61231230
Particle 2094: 1.00000000 2819.90860608 -3464.80031604 -4368.06679592
Particle 2095: 17647.65872609 19633.49617163 3885.81095879 606.52236417
Particle 2096: 9980.13218663 11769.10675394 -2294.82240307 844.85920090
Particle 2097: 3521.22007070 15378.59174999 -4626.57943181 -2842.44565187
Particle 2098: 10748.89205124 10074.19217759 -1808.63624586 1133.46893175
Particle 2099: 7199.54496627 7518.18791355 -2125.01607655 3758.59395678
Particle 2100: 4441.38879762 9924.23725861 -790.79675352 5030.77653870
Particle 2101: 12484.50975055 16882.99634116 3294.40171810 4661.17976665
Particle 2102: 13364.57725451 16389.13811116 4250.82600289 1486.53942914
Particle 2103: 6584.48166479 5919.20441377 -3027.74845390 -3344.80875911
Particle 2104: 682.39289956 13903.23119587 2050.94233379 2197.22979533
Particle 2105: 19364.51401283 15031.28690323 2562.78092279 2196.64206361
Particle 2106: 19080.04218750 18308.39344899 4234.02435976 -2611.06451809
Particle 2107: 1.00000000 19917.35258510 -4222.82887275 -2095.22484862
Particle 2108: 12450.18161190 217.74082042 3465.42796172 -2036.08013699
Particle 2109: 8616.04917818 9681.63531278 4143.40745035 4427.09354781
Particle 2110: 12596.66716871 17219.59792461 -2950.55151758 2336.81127709
Particle 2111: 9832.47214418 6808.17755182 5027.04968649 920.82469234
Particle 2112: 19699.44916965 12905.11845337 1547.07997182 3540.39643111
Particle 2113: 18547.24473919 726.98107863 -1451.75526081 -3717.96262428
Particle 2114: 1345.64185783 3370.79586926 2058.88569151 4162.51398721
Particle 2115: 7540.41211204 17345.92575866 3579.38123539 2613.59139268
Particle 2116: 10912.20277541 2899.48204768 611.30242861 3604.06734737
Particle 2117: 19521.09550595 3996.05360913 3786.38688031 3138.34147558
Particle 2118: 17264.82145098 13253.97711989 1486.36059114 -3372.51144005
Particle 2119: 19628.13472419 1339.52340871 3518.55738125 3944.31261894
Particle 2120: 14180.64194031 5523.93693354 -4387.49053731 2281.94856724
Particle 2121: 1587.72540379 2836.78809646 2837.00993525 -2860.36865059
Particle 2122: 4860.04811343 1185.43986316 1918.22242492 -3082.66824534
Particle 2123: 11320.26469020 2080.16729518 -2911.45101904 4464.59264368
Particle 2124: 7827.75455301 10024.53678881 58.58480017 2282.13667291
Particle 2125: 16599.86063930 15169.69683282 3076.76860956 4338.66119332
Particle 2126: 7488.65401608 6850.19217613 1469.53825701 4580.23968851
Particle 2127: 6947.66961607 15688.85149115 -2447.00356964 2047.63193563
Particle 2128: 13227.57259163 7638.04789810 2348.95015605 -2189.44227337
Particle 2129: 2180.24804879 2617.51674389 1140.77273893 -4075.22573637
Particle 2130: 1901.67966585 5441.54876944 -1324.72349929 3076.70663510
Particle 2131: 10274.61070843 709.02782286 -4358.17737036 -901.97943391
Particle 2132: 6768.74110599 3616.16563545 -996.52582902 1491.31198867
Particle 2133: 1370.31700524 6881.97038171 2313.91592489 2509.15846102
Particle 2134: 1.00000000 15787.41068218 -2022.29588033 4724.67113646
Particle 2135: 8601.94081014 2482.71591787 1809.57979357 -1223.71309991
Particle 2136: 4020.66980454 999.14913396 -3240.93716932 4135.43235622
Particle 2137: 10613.26830230 6635.27650790 3950.38336659 3522.23533199
Particle 2138: 10698.82805360 9188.15320639 -2515.45265985 -1109.44459891
Particle 2139: 3136.60130387 3535.59923606 -1117.02700346 3800.31335185
Particle 2140: 1.00000000 19653.66111842 -4416.89489908 -800.10326093
Particle 2141: 1.00000000 19421.61502976 -1923.48329904 -2176.06771690
Particle 2142: 17771.69978610 13254.73151792 -4137.42421152 -1348.85369642
Particle 2143: 15494.42413085 15660.06267538 -3498.45191079 2808.70339217
Particle 2144: 4911.30585409 19999.00000000 2161.15535623 2711.44591689
Particle 2145: 10443.30399831 11461.45158126 2306.69807011 575.12643993
Particle 2146: 11497.58309891 18007.37487386 1289.65824246 -4836.99991872
Particle 2147: 14190.71054721 6806.40023585 237.57497377 5998.60836094
Particle 2148: 4655.78194023 3749.65093434 -1473.85424749 3594.56005151
Particle 2149: 9116.98923159 13369.86814633 3553.40901431 -3258.48210099
Particle 2150: 16732.44092751 17929.82277324 -2565.82001287 -5183.33248106
Particle 2151: 10679.50836141 3332.28428517 4264.41869241 -1718.15077706
Particle 2152: 11944.18849618 18911.81292565 3728.93141170 1029.56231179
Particle 2153: 203.95619189 17523.82216816 1381.27657283 2446.91435206
Particle 2154: 3011.15378006 3820.03000290 -2438.44352669 4521.09225763
Particle 2155: 13645.38390739 13629.75899090 -4891.32631704 -1901.71881151
Particle 2156: 1559.92769518 19551.72097469 -2329.15841858 3535.97056256
Particle 2157: 14712.45074083 15082.97551923 -3089.50876102 887.17503054
Particle 2158: 8382.24950439 16947.57181020 -1830.16718464 -4492.63468259
Particle 2159: 12624.25698583 4251.89334802 2921.55012503 -3077.69707131
Particle 2160: 6593.41802616 10279.24515924 -3504.13681537 -2901.54872525
Particle 2161: 12812.27660241 14185.60138087 -1005.10319323 -1965.17885642
Particle 2162: 9888.85274628 16927.77759830 1862.40527567 -3820.90353523
Particle 2163: 320.64411246 1464.64885971 2501.86677541 -2586.34012910
Particle 2164: 2891.67145865 4318.70954951 -2996.16090148 3549.66678884
Particle 2165: 7440.03682984 12869.84892918 4223.96552209 -3960.16487127
Particle 2166: 1175.45795192 18068.65929558 -4705.88551202 3662.63433344
Particle 2167: 338.94132288 962.57303039 4912.55061276 -2768.31319955
Particle 2168: 16243.63186235 4729.63347514 -2252.03982101 -4539.48092769
Particle 2169: 17712.01833809 16575.60734608 -4588.30773184 2892.46071699
Particle 2170: 5540.06977704 15867.70811658 2087.16082788 2538.75838906
Particle 2171: 13414.26486684 9571.27587815 37.92019707 2316.09648868
Particle 2172: 7976.23073040 7422.51692280 917.49737641 846.10793454
Particle 2173: 5724.85091971 7232.34855924 1936.42356691 -4736.54987733
Particle 2174: 16081.52792298 5624.04127745 873.46083012 -978.08086751
Particle 2175: 13061.20848276 11145.91272127 1584.34079031 -1106.63590984
Particle 2176: 10667.75582751 8128.82228134 3555.58527584 1288.36434420
Particle 2177: 6223.22833540 9455.44420069 2658.26965943 2797.06821659
Particle 2178: 18827.47665288 3724.07661216 5025.52933762 1287.83597704
Particle 2179: 436.80878425 2790.89320985 4669.42747045 1014.68772122
Particle 2180: 19984.08054141 13816.37092656 -2004.05539278 3534.30258749
Particle 2181: 3698.05999592 15126.50647695 -1482.37226968 -2110.93026384
Particle 2182: 5186.89252447 11799.24947926 -5505.90329612 -942.60194962
Particle 2183: 2794.62493287 13561.15157435 -3103.59181240 -5536.36707620
Particle 2184: 14319.73271694 6299.37875365 -4114.66352350 2292.00078028
Particle 2185: 266.75928694 9381.63324116 1522.67425219 -2354.94834197
Particle 2186: 1420.11287559 11322.77984428 -4401.84190855 -1254.12123679
Particle 2187: 17538.09405386 11281.82843129 -2150.70788235 -2905.72385624
Particle 2188: 17423.50371052 2821.82535838 991.48394066 4348.98055349
Particle 2189: 3415.95363006 18189.24746125 -2239.44119417 3588.44054885
Particle 2190: 1053.01359751 1068.89864050 -1210.10957986 -2937.13397676
Particle 2191: 5593.95238554 19562.12418094 2861.69876209 -1115.43723606
Particle 2192: 4131.77650851 3679.14853402 -2278.45339587 -1162.93201680
Particle 2193: 7907.23471723 17652.61035641 -5034.48936016 -3279.94052124
Particle 2194: 14349.05770760 19697.70362662 -2824.97114620 -2162.26483369
Particle 2195: 12911.38747400 19877.06902458 4516.46271827 -4023.98619508
Particle 2196: 3596.57669567 15422.31382478 -3256.09165500 -785.09884061
Particle 2197: 8652.22276874 8425.59022571 4779.88879854 -3688.83020381
Particle 2198: 18400.50916567 15437.49089358 -1001.58281637 -4527.29035530
Particle 2199: 19545.27286326 1862.79693188 1184.95350154 2514.86860188
Particle 2200: 17910.51536694 15504.81461283 3147.09256980 4587.47893449
Particle 2201: 10873.03614154 3369.35639678 -3304.25561006 -3949.96206629
Particle 2202: 19999.00000000 399.25473057 4337.09582248 4561.46526856
Particle 2203: 12752.61256613 7716.41135143 1275.49710781 -2284.50359403
Particle 2204: 19699.94944451 18447.93563444 -291.38075652 -3646.85667387
Particle 2205: 4222.52350637 4079.46099603 -4006.04834426 -1766.74428697
Particle 2206: 15175.38720268 9430.63648172 -4823.61279732 -2048.59525340
Particle 2207: 16737.19247610 16199.99912418 4817.34583443 -2534.51816781
Particle 2208: 17654.86205427 1374.04703711 -2318.73275948 -4693.44491902
Particle 2209: 1837.36574692 12614.05456886 -3192.78589156 -1431.17458167
Particle 2210: 12736.16197067 6261.49798614 4432.96796627 1730.74920415
Particle 2211: 14491.43901697 17057.23671248 -788.90186935 1807.68147291
Particle 2212: 16002.18047860 15172.60008017 1394.31998815 820.75186452
Particle 2213: 15622.22119814 19218.82520385 -1976.49077639 3416.42305630
Particle 2214: 3593.17854682 17583.71900115 -2635.10654107 983.80067737
Particle 2215: 7298.27218653 9407.09600240 -1023.47818772 385.62932327
Particle 2216: 7599.91870273 18521.22955216 -2119.64773262 -954.14851031
Particle 2217: 14907.69699254 18590.98726331 4609.62714961 -2409.49880618
Particle 2218: 17400.54309377 12017.29949325 -3421.09877557 -4652.20908666
Particle 2219: 5192.47325080 13184.58025592 -631.86032945 2483.42730162
Particle 2220: 7412.02733964 13653.00984939 -114.77728287 -266.73548877
Particle 2221: 19798.73609847 13507.97610239 1932.83561044 -1298.20477952
Particle 2222: 5853.78247085 17459.70949887 2926.39123542 -2672.06044301
Particle 2223: 2000.09747296 10970.15097852 3941.32637613 -2953.56547989
Particle 2224: 440.36023251 6646.65043916 -4633.95557623 1088.31223798
Particle 2225: 17324.99167690 2487.77682962 3642.39561625 -3046.54673957
Particle 2226: 10263.14200397 60.94097836 -1055.86714275 2659.45570973
Particle 2227: 238.59904074 8217.61068660 3352.79992006 3835.84875968
Particle 2228: 19165.76592821 4797.67038096 -3872.07066016 1354.78861996
Particle 2229: 11382.06680592 17840.25461353 4125.20915943 3230.01455944
Particle 2230: 12495.26554719 7755.16344732 -4650.01031101 592.06646089
Particle 2231: 11699.47976862 11452.19744693 1919.90626610 646.42300479
Particle 2232: 9772.56144179 12359.47324251 2655.46355060 2006.29453892
Particle 2233: 6957.69655857 4891.25723484 1333.71504914 -4630.92112488
Particle 2234: 13579.28664325 9303.08831914 -3323.75205046 -2394.23753899
Particle 2235: 3269.11474302 7772.15282888 3791.42302007 1101.63217959
Particle 2236: 2750.95984576 3682.51600890 2749.95984576 2965.98886819
Particle 2237: 1314.17429599 19158.60464811 -3437.45193248 3825.04177561
Particle 2238: 17117.73265391 6118.44865661 1306.82298378 -2618.64062684
Particle 2239: 17757.64935436 6388.54606305 -1679.57211528 -3045.80785722
Particle 2240: 3556.55857692 17237.33062212 3200.12285444 -2697.00187207
Particle 2241: 4192.33781604 10111.93254281 4191.33781604 -3867.23186880
Particle 2242: 16337.20684024 7386.25703825 -4665.22051036 4305.54823771
Particle 2243: 14918.76080315 11987.17009087 -1157.18913078 -5125.71840216
Particle 2244: 4807.29793944 16404.06024776 1417.10661054 4687.76658314
Particle 2245: 17691.19611888 4717.30263832 -978.46909463 -1293.02033507
Particle 2246: 14747.60744846 11401.51365166 3039.95014204 -754.35222636
Particle 2247: 15178.64185681 239.32400923 2916.69382472 4308.07604054
Particle 2248: 16062.99063807 7934.75390468 -651.43659836 -1229.61866635
Particle 2249: 6859.49187645 1024.63100149 -2998.19993535 -4334.93664830
Particle 2250: 10043.77078348 11388.90212655 252.44286538 -3528.89346314
Particle 2251: 10674.75907180 6776.77536075 -4829.80588087 2489.94904919
Particle 2252: 13913.48607630 9725.31261573 4194.76703460 -1483.21315267
Particle 2253: 11321.31883766 9226.00018970 -1713.23810758 -3419.41842204
Particle 2254: 4631.35128401 985.91331378 -4420.66221131 -393.95971798
Particle 2255: 18450.77434789 15492.24858223 3571.62950759 -4568.49946981
Particle 2256: 15697.76550956 2595.02544177 -3144.46870325 5346.28102388
Particle 2257: 8673.04541578 1788.08009524 -3352.50494217 -1536.31401285
Particle 2258: 11609.24950294 6305.30333472 -3041.37786756 -4199.51764486
Particle 2259: 18882.55743231 1.00000000 -4562.63705221 -1624.53333307
Particle 2260: 14793.79603649 18298.02351825 -631.41420083 1767.42197684
Particle 2261: 737.00563508 5724.70623918 -4927.95412766 1435.12195269
Particle 2262: 3787.82874047 8747.93139350 4607.19922806 2915.64379783
Particle 2263: 16140.99313891 8144.07547712 -4339.14104682 1028.12287839
Particle 2264: 10325.25985644 19678.42833387 2691.62772277 2679.54158923
Particle 2265: 16373.10005241 18681.69039094 2603.60521679 3942.19807076
Particle 2266: 19999.00000000 10198.10619262 2805.18850839 1258.68119059
Particle 2267: 7896.45915941 6375.15282194 644.71091884 -2205.86577105
Particle 2268: 9523.83082595 8322.11734690 -4099.70847319 -786.69292882
Particle 2269: 9971.51746186 14258.83139545 -3525.64496475 -2073.26587320
Particle 2270: 11505.13355012 9738.31170263 -4223.60933410 -3734.75178355
Particle 2271: 17276.08482514 13202.27646087 -4885.78244498 1611.03306190
Particle 2272: 12168.15190302 6073.90285150 -2938.67121405 -2291.65420368
Particle 2273: 19026.15699510 12576.64391385 -3177.51229992 3279.37867061
Particle 2274: 2145.51369552 8612.38613575 1754.17915596 -4720.51904061
Particle 2275: 4116.54329161 13284.43037478 -1848.23883077 -1007.47731589
Particle 2276: 11294.18283129 17881.39412504 2966.06423039 -2500.77641282
Particle 2277: 19471.30046778 1582.35807702 -4841.80042995 1614.13547720
Particle 2278: 12659.48399270 2902.49108680 -1834.87900182 1495.61773344
Particle 2279: 5947.51982666 16893.27976619 -3019.91586921 2504.69540438
Particle 2280: 1613.50182153 5631.65015267 1194.77276329 -4610.14564036
Particle 2281: 6548.22959780 958.18296926 -2196.88142340 -1942.53638365
Particle 2282: 11165.51909412 19450.68679969 1670.90317854 792.68088771
Particle 2283: 5850.45921301 18352.20727768 -4482.94326953 803.70121642
Particle 2284: 11806.29768306 4350.88635963 -3471.00106183 -4720.28285113
Particle 2285: 14159.82036681 19901.84105399 1049.13065820 -1901.94893683
Particle 2286: 7626.69129692 4264.08932917 -1012.88029591 2179.65061251
Particle 2287: 4321.30829467 4542.47102484 4320.30829467 3289.69452475
Particle 2288: 8578.88504775 9490.09657663 -147.66038877 308.46668685
Particle 2289: 16518.71648898 12254.62015018 -3354.04050157 -3751.26358275
Particle 2290: 1.00000000 19248.80862153 -4158.64804374 -4151.52076236
Particle 2291: 9366.60684737 10821.53228181 4635.22456800 -1835.49354364
Particle 2292: 7191.21942554 1198.76281408 -4096.77632706 -2134.66475762
Particle 2293: 17798.02101210 10989.29069811 -2200.97898790 1525.47067171
Particle 2294: 11131.42456776 3731.10355502 -2790.49888489 -2181.85765350
Particle 2295: 9907.89351656 19849.75489261 990.97869648 -3205.85738631
Particle 2296: 6953.73246173 10051.85500243 -2142.11308098 -2996.39104327
Particle 2297: 10861.52133647 9000.28981026 -3467.07578823 1499.88163504
Particle 2298: 12429.73172570 8076.54856599 3306.21957828 -3814.49134788
Particle 2299: 19600.01574070 1.00000000 -4307.09214868 -3587.63422368
Particle 2300: 7801.68887249 5274.87265037 -1395.19439244 -768.18366831
Particle 2301: 4407.35978277 14711.89511266 4406.35978277 -1501.84717331
Particle 2302: 15811.48621301 7944.36115567 2240.48979726 -1776.23758314
Particle 2303: 17009.50392630 8964.82505343 -5025.54191869 -1694.84276276
Particle 2304: 16631.06824984 18285.75856084 2116.41609114 3727.24640393
Particle 2305: 5710.91928896 7772.29937576 -1435.35674610 -2307.71573687
Particle 2306: 2321.26483277 13455.99315173 2320.26483277 4049.31491780
Particle 2307: 7210.17423210 2524.22786862 3303.00051644 -452.81986009
Particle 2308: 2403.57162546 4105.57615542 -2936.53689550 -842.70665582
Particle 2309: 6074.73581204 14272.54924577 -4221.51935145 2058.73025268
Particle 2310: 9485.07139711 17814.51270612 5058.49527258 -4765.49395950
Particle 2311: 9030.69277588 9204.15688473 -3961.04973472 -3614.72589533
Particle 2312: 10721.84278782 706.43490996 1437.42855308 3880.76635676
Particle 2313: 8157.68422837 6002.53320196 4758.11283437 4572.22109266
Particle 2314: 14085.85852504 1411.11706833 907.43832715 2128.38368278
Particle 2315: 2663.09731877 4992.83241253 3365.75772027 1292.30012094
Particle 2316: 16942.08203366 3700.24570860 -3056.91796634 -4487.16538529
Particle 2317: 2556.24832148 12337.22873003 -1163.63484354 2035.52295230
Particle 2318: 17811.98982140 6649.31572971 67.86913275 4509.09041236
Particle 2319: 7264.70411330 7086.31581762 3043.94700651 5013.96138814
Particle 2320: 7101.77281131 18853.55464016 -4068.70978375 3514.52733985
Particle 2321: 8327.76454969 1345.12615831 2818.51631091 2303.94372610
Particle 2322: 10828.40196389 4792.42876321 -2991.95973506 1777.96830808
Particle 2323: 6916.22047090 7183.43201970 -3872.10157557 -1651.38322785
Particle 2324: 3692.77775780 10968.04532448 3130.48679778 -996.20917196
Particle 2325: 14926.84081341 19646.63665870 3821.52080514 3710.58501118
Particle 2326: 2401.28166447 4269.94530763 -3336.29950248 4037.82689687
Particle 2327: 15754.32621312 8550.18191414 -1053.04459867 -1121.30654225
Particle 2328: 18251.74159097 4383.63903243 1312.14691033 -4065.53811163
Particle 2329: 15167.01321973 3173.69854327 -1614.56877215 4983.58449909
Particle 2330: 12796.38642892 6693.09509487 -2073.85117600 2230.69836496
Particle 2331: 2577.98809067 7781.01441533 4978.30135500 703.96729479
Particle 2332: 8665.59185659 17584.52565967 642.74747697 -3071.37085489
Particle 2333: 13587.85281532 13552.06989504 -3818.61482963 933.30024431
Particle 2334: 14718.40977184 3335.01553947 4826.26358659 2919.62445726
Particle 2335: 10815.76891835 9105.23539181 -972.01389220 -3632.61802765
Particle 2336: 10132.45715299 17685.80063406 4555.81616925 -1315.45269177
Particle 2337: 990.12019584 13187.80793366 -2428.14881383 -736.37372682
Particle 2338: 1505.81203198 10914.79044352 1837.34368701 -2065.12920455
Particle 2339: 17190.13963327 13354.67084675 1257.55512537 1604.49136768
Particle 2340: 19800.13187507 18827.05071436 -2925.90461291 776.64138874
Particle 2341: 10298.78917932 12120.92770326 2350.69002702 4711.85002324
Particle 2342: 7502.91620127 3433.84419934 -2875.57772094 -998.03711271
Particle 2343: 18596.89291116 4410.80377550 -2794.59364968 -2782.04169187
Particle 2344: 1694.72901997 18673.35815842 2039.32970396 3836.26464805
Particle 2345: 2387.38586083 9177.99564031 -2821.92124273 -947.37537921
Particle 2346: 330.14417475 16737.00523867 -871.08569337 -4492.29287732
Particle 2347: 19460.69251314 413.02803845 4586.99111409 -1832.75796436
Particle 2348: 2567.53567218 12347.81581331 -756.48596327 2120.96584499
Particle 2349: 818.01714453 17643.02305497 -3124.45732658 -4879.17803301
Particle 2350: 215.25228436 12611.29718027 2499.76354611 2669.92434404
Particle 2351: 18164.42776518 5373.44619940 949.90724408 -3239.83427823
Particle 2352: 14501.32267798 12199.21474028 3306.40725730 -2692.45260809
Particle 2353: 17288.10022011 2575.99320499 1431.11965966 5081.57592213
Particle 2354: 4982.65787576 18984.30688996 790.40985088 -5448.15400639
Particle 2355: 13794.71277200 9424.08105467 -3102.14361400 3892.29465255
Particle 2356: 13218.35288067 11348.10370843 -5012.87025602 3559.89890805
Particle 2357: 18148.91271479 17827.41472885 2916.92981157 -2761.99445148
Particle 2358: 11702.96276449 9207.35927400 -3949.19604356 -902.48813371
Particle 2359: 258.69763872 4517.52909842 -2719.31737107 1807.69232823
Particle 2360: 19994.01268948 19999.00000000 -867.87032411 3375.70502805
Particle 2361: 17129.68984525 10479.67827256 -4037.18083098 3919.35374361
Particle 2362: 9981.78045452 7643.78528903 3840.26717654 602.72007465
Particle 2363: 1308.02326794 17887.85926030 3100.08416698 2150.71575844
Particle 2364: 9021.75276360 18011.12763899 906.51173411 2022.91308279
Particle 2365: 10293.07057487 3894.57704993 1976.83982199 -2143.85442752
Particle 2366: 18098.02233436 12381.79159037 -1235.43999425 4626.16596553
Particle 2367: 15648.42335820 14249.82594760 -3015.77462431 3562.20648690
Particle 2368: 6315.36545894 16874.11733182 -3124.40987064 4309.17535903
Particle 2369: 11736.02435465 10933.37573256 2663.44928844 -4532.81213372
Particle 2370: 19985.11328628 19365.59111199 -995.51733883 4121.17744098
Particle 2371: 18483.70992700 6960.37956794 -1692.17014063 1039.76072272
Particle 2372: 17260.54972987 7336.34052974 -3778.98163985 -4194.88371218
Particle 2373: 19999.00000000 136.66274241 759.39458344 2808.48810071
Particle 2374: 15410.40089495 11380.22571533 4183.36039933 -2747.55756643
Particle 2375: 8272.34497241 12619.85839369 -2493.43455460 -2136.37045405
Particle 2376: 11894.26824829 7320.55578694 -1074.09994432 -1495.51672114
Particle 2377: 3496.72715008 12424.27717743 1990.98359543 -2868.37173203
Particle 2378: 16218.17336658 16003.69419551 -3545.21550820 -3995.30580449
Particle 2379: 8438.91187075 3750.15015677 214.01359579 -3305.09943994
Particle 2380: 11173.28222864 10889.80707057 1096.33378363 3540.09184763
Particle 2381: 8131.04793154 11527.69082388 -1358.80586493 2277.76953744
Particle 2382: 4144.78243270 6793.31327092 -700.98217962 -2017.06077018
Particle 2383: 3366.24295086 18887.90406532 -3451.49316336 -879.10049801
Particle 2384: 8343.54594815 14913.35134362 4450.54030235 -3951.54063515
Particle 2385: 9689.14079935 7521.74971132 3229.38026645 -4141.31012109
Particle 2386: 7750.24934519 4790.22030198 753.66330051 -4273.62983441
Particle 2387: 14218.18109435 9853.40549679 -1385.89821757 2795.25422677
Particle 2388: 2124.78981735 28.96162467 -3741.93531045 -1817.63532650
Particle 2389: 832.85862909 19999.00000000 3504.87560458 1714.52955091
Particle 2390: 8431.09168595 5536.68175393 684.67490478 -913.89343978
Particle 2391: 459.09200079 12474.67658379 4444.44006683 1195.67002125
Particle 2392: 806.87095642 5044.03368516 -1230.07761479 -922.07816754
Particle 2393: 10570.47074728 11711.80242059 3550.28490619 -1936.35968915
Particle 2394: 3586.09194163 16460.01710997 -3797.48283999 4664.20724852
Particle 2395: 14717.71913359 15017.60314529 -1886.53531780 2947.74482125
Particle 2396: 13913.11555311 16550.10191966 1955.30995729 1590.65372003
Particle 2397: 12910.27804708 16690.79370419 1771.72883689 4415.38847422
Particle 2398: 8300.43244489 16121.31876114 -3799.21912752 2000.89715164
Particle 2399: 4342.59402515 13571.43846429 -1742.13988535 3566.22463380
Particle 2400: 4917.64016004 1690.27340017 3681.83912830 3996.91573070
Particle 2401: 8422.82471985 2134.87934572 -4284.85977078 2430.47337707
Particle 2402: 11502.18075798 9367.00054675 1904.42827685 748.98769404
Particle 2403: 14615.05912809 15227.29366228 -2045.85387710 1858.65616236
Particle 2404: 5629.89849241 3913.25501991 -3230.15138416 4846.91306638
Particle 2405: 12271.06510180 7452.58426730 4480.13714061 4060.73530653
Particle 2406: 15053.94431334 19297.27921459 -2973.54546956 -4139.94415708
Particle 2407: 9668.73860431 12040.16341983 -2249.95909511 -1428.26366264
Particle 2408: 3246.97532664 13259.14571764 -2737.63730524 3741.72425056
Particle 2409: 14607.97121299 12526.93257249 1013.77316248 -3180.68367174
Particle 2410: 10929.51833409 12439.82250404 2683.63945007 -33.33240223
Particle 2411: 14897.68265538 6826.57393657 1251.00789412 -3882.09357682
Particle 2412: 3119.90582641 17098.67947625 -2720.85348273 4002.25812777
Particle 2413: 5236.25505016 15931.17336845 -1655.49898537 -1724.75709059
Particle 2414: 14507.01781023 16785.40102647 -1473.16527787 -2432.14289144
Particle 2415: 13954.31866252 13826.25577283 1983.57486409 4739.52095021
Particle 2416: 19999.00000000 12515.43802178 2985.70255699 4102.36255048
Particle 2417: 14426.01135005 5053.64292904 -3727.27989822 1669.46447264
Particle 2418: 19999.00000000 17278.16783723 3199.67956775 -4685.77094358
Particle 2419: 15851.86143160 6462.48764903 -2148.40087237 1252.00377978
Particle 2420: 5385.02724314 17191.59468252 -1133.98157755 2943.05997840
Particle 2421: 8599.48099284 4572.75532638 3119.36440195 3089.36485494
Particle 2422: 16641.71236525 12006.39047493 838.09919162 -2088.01568352
Particle 2423: 8278.07259291 342.47478805 3416.41473355 -3931.30504239
Particle 2424: 2736.44606266 19755.32461525 1228.38190338 -4527.09317403
Particle 2425: 1357.01728962 19999.00000000 1930.85502349 924.20054206
Particle 2426: 5002.19022359 14309.86472979 -4263.72304549 4769.62157660
Particle 2427: 3285.74292361 5820.95199954 -1960.47407691 5046.35116718
Particle 2428: 5225.40786874 1489.58474951 4489.08742263 -3760.54367685
Particle 2429: 13402.82305838 14181.94390375 -3712.99445181 -1539.91500885
Particle 2430: 885.92412931 639.51044966 -868.19946729 -3616.50318796
Particle 2431: 9953.61656681 17195.24458758 -2607.97016853 3467.28324460
Particle 2432: 330.83581574 8761.94775889 -2659.95080133 -871.82592246
Particle 2433: 14442.76365719 17013.90185594 1274.44522884 2038.76806148
Particle 2434: 16839.56016654 15376.76707160 -2588.60515086 -5030.76761849
Particle 2435: 11384.83272131 8367.11597032 2266.02158310 -4924.57144111
Particle 2436: 3553.81746897 1887.19146021 -2690.97306210 -3724.75232921
Particle 2437: 3260.73286182 9329.97254752 -1682.01978223 2388.29673338
Particle 2438: 16174.40266926 12855.27513467 5236.53739232 -3292.16831629
Particle 2439: 9523.56418684 9679.36106658 -3433.04537116 3654.25241829
Particle 2440: 17240.63576850 7533.24303048 2824.33787586 1862.06138071
Particle 2441: 3023.94175628 19764.68123713 -3291.93402181 4851.15894928
Particle 2442: 16921.82790931 4850.71846040 -2552.24347610 3073.56809845
Particle 2443: 19999.00000000 19007.08665118 4607.77711650 -2974.14672225
Particle 2444: 10043.87420025 1517.36045119 2645.30687131 -3237.97221760
Particle 2445: 10042.80886200 9898.59664296 743.93896345 4948.79832148
Particle 2446: 12013.18979962 6916.83940181 -3024.54243396 1097.90353525
Particle 2447: 8336.92651035 2025.85908768 -4786.21029146 -549.11770988
Particle 2448: 8369.72361026 567.96805096 1817.74036636 945.67380792
Particle 2449: 6244.29168246 1983.81598411 -5053.74396137 -3265.74779947
Particle 2450: 3757.88812927 4025.42552489 3756.88812927 1756.84689488
Particle 2451: 14033.34894059 14481.02325632 3144.09951356 -1956.75858770
