Final particle positions and velocities
Particle Collisions: 95 Wall collisions: 119
Particle 246: 13529.06714489 8755.63391544 554.24985248 -4130.16165507
Particle Collisions: 111 Wall collisions: 128
Particle 247: 8687.76928900 433.68991565 4522.36804943 1307.65784808
Particle Collisions: 100 Wall collisions: 123
Particle 248: 13074.40160819 8232.63186467 -1015.31805542 -1983.55933931
Particle Collisions: 113 Wall collisions: 117
Particle 249: 7033.84407937 16125.40333735 2341.06955882 -46.85535273
Particle Collisions: 103 Wall collisions: 139
Particle 250: 1.00000000 16536.01222245 -3690.90905964 4755.30225852
Particle Collisions: 115 Wall collisions: 120
Particle 251: 8719.91806543 11207.98719227 4359.45903272 -2729.80949560
Particle Collisions: 111 Wall collisions: 123
Particle 252: 10917.02623420 7245.88431959 2860.03366289 2371.55576013
Particle Collisions: 124 Wall collisions: 116
Particle 253: 13249.22515464 13208.07860951 -1349.95496907 -744.54164299
Particle Collisions: 96 Wall collisions: 123
Particle 254: 996.23313823 8908.98491069 974.73713357 -951.62607208
Particle Collisions: 98 Wall collisions: 111
Particle 255: 11149.94154740 582.58309019 2544.67040943 3942.49384244
Particle Collisions: 110 Wall collisions: 127
Particle 256: 19972.17966606 801.12484633 -1359.64040043 -343.00739967
Particle Collisions: 106 Wall collisions: 126
Particle 257: 13652.38744823 9013.66012253 -1025.17789762 2821.88013248
Particle Collisions: 102 Wall collisions: 113
Particle 258: 17402.31085438 15114.93805529 1352.09816522 3301.55221156
Particle Collisions: 108 Wall collisions: 128
Particle 259: 9566.93990425 10578.49063879 856.02890797 -3553.00643624
Particle Collisions: 99 Wall collisions: 128
Particle 260: 3789.05116638 14998.16035035 -2851.54719148 1215.54398614
Particle Collisions: 98 Wall collisions: 131
Particle 261: 8528.38187503 4678.66136018 -2370.07939263 4677.66136018
Particle Collisions: 115 Wall collisions: 129
Particle 262: 9209.32846278 18282.93083360 3060.24031299 -1716.06916640
Particle Collisions: 105 Wall collisions: 124
Particle 263: 9787.12094275 14512.90741180 -695.70275267 -758.59265150
Particle Collisions: 92 Wall collisions: 136
Particle 264: 13123.37961171 10223.69029246 -824.41882674 -3502.97088544
Particle Collisions: 108 Wall collisions: 121
Particle 265: 6218.61424677 9082.67257454 3951.56477437 5251.56562023
Particle Collisions: 89 Wall collisions: 120
Particle 266: 9406.65214886 16497.15578084 -3573.13488553 4851.67537035
Particle Collisions: 110 Wall collisions: 122
Particle 267: 11897.52291817 16252.14848144 -1479.13232605 1956.64072043
Particle Collisions: 100 Wall collisions: 122
Particle 268: 14194.40028927 1519.81731481 -5490.37164207 1518.81731481
Particle Collisions: 104 Wall collisions: 136
Particle 269: 13010.30250330 15223.55521619 -2062.34948052 2350.99790511
Particle Collisions: 102 Wall collisions: 117
Particle 270: 10160.24787571 10657.60590679 -2682.93391182 -781.44486776
Particle Collisions: 117 Wall collisions: 116
Particle 271: 13838.42017962 2465.83397358 -2053.52660679 3689.47566091
Particle Collisions: 98 Wall collisions: 134
Particle 272: 7213.70366180 2052.02774389 2278.01867556 -847.65582904
Particle Collisions: 104 Wall collisions: 130
Particle 273: 8947.70243819 2706.71457979 4134.95749117 -1280.95588962
Particle Collisions: 107 Wall collisions: 124
Particle 274: 8277.10842452 19211.25339875 4138.05421226 -1313.03586831
Particle Collisions: 98 Wall collisions: 120
Particle 275: 16049.64666820 7522.94716879 -235.45440893 700.58622390
Particle Collisions: 100 Wall collisions: 125
Particle 276: 19999.00000000 3254.30216663 3257.04033588 3285.47111219
Particle Collisions: 105 Wall collisions: 126
Particle 277: 15265.95632885 19427.67393775 3837.00729809 -5053.17100229
Particle Collisions: 108 Wall collisions: 128
Particle 278: 11613.15779030 9116.98493009 -863.27494362 3038.66164336
Particle Collisions: 103 Wall collisions: 114
Particle 279: 2423.88210897 19418.77168055 -4633.73506835 -2051.82650097
Particle Collisions: 84 Wall collisions: 126
Particle 280: 9619.30232334 2322.49544687 -2399.56598728 -4211.84882371
Particle Collisions: 120 Wall collisions: 130
Particle 281: 18093.69560341 4626.13503918 2415.28672602 4379.07233301
Particle Collisions: 113 Wall collisions: 132
Particle 282: 15195.28409386 14555.33395356 135.59862395 1856.41665987
Particle Collisions: 119 Wall collisions: 128
Particle 283: 7726.35302778 17591.66212845 3254.78230741 -649.97568803
Particle Collisions: 97 Wall collisions: 113
Particle 284: 15119.22220882 6367.85741328 2061.87682126 2147.72588187
Particle Collisions: 110 Wall collisions: 124
Particle 285: 5415.98099712 5514.69564107 831.00516228 5129.55300055
Particle Collisions: 125 Wall collisions: 120
Particle 286: 15460.54599900 7876.66735484 2774.69939475 1684.11751484
Particle Collisions: 111 Wall collisions: 131
Particle 287: 17315.31203324 14829.65174106 4138.70629835 -3672.89111463
Particle Collisions: 110 Wall collisions: 128
Particle 288: 13412.13990222 7411.83688414 -2195.62003259 -3669.92515703
Particle Collisions: 106 Wall collisions: 142
Particle 289: 3286.07180068 12686.97776244 -1782.67799286 4228.65925415
Particle Collisions: 117 Wall collisions: 109
Particle 290: 2464.10638726 1.00000000 3682.09411619 -3077.43821076
Particle Collisions: 107 Wall collisions: 116
Particle 291: 14706.73868731 5408.71170087 -1764.08710423 -4542.58413545
Particle Collisions: 104 Wall collisions: 139
Particle 292: 17269.85774923 16289.21476531 5118.79158239 2467.95211244
Particle Collisions: 107 Wall collisions: 128
Particle 293: 1.00000000 8523.55969561 -3123.74980638 5033.46174968
Particle Collisions: 111 Wall collisions: 115
Particle 294: 15242.52651083 13981.08149540 -4222.99006586 -3634.19593163
Particle Collisions: 97 Wall collisions: 105
Particle 295: 7956.03943530 5308.86484835 3977.51971765 -3515.85722689
Particle Collisions: 111 Wall collisions: 136
Particle 296: 17931.30590894 13556.00077383 -722.23215963 2759.19736366
Particle Collisions: 98 Wall collisions: 110
Particle 297: 5803.38844170 12927.56153010 -2027.94450833 2612.26597080
Particle Collisions: 131 Wall collisions: 121
Particle 298: 5518.60513738 6706.22997575 -2185.87395348 3357.62865478
Particle Collisions: 113 Wall collisions: 116
Particle 299: 15519.06708809 14516.46812608 -1229.17254401 2550.74828425
Particle Collisions: 104 Wall collisions: 127
Particle 300: 2433.70254177 17038.46793219 -1711.68997487 3786.86927904
Particle Collisions: 110 Wall collisions: 123
Particle 301: 7118.10451403 6477.38538945 -2179.28654590 -3727.10244690
Particle Collisions: 98 Wall collisions: 120
Particle 302: 2141.05647980 2944.52260796 -3034.53362794 981.17420265
Particle Collisions: 122 Wall collisions: 129
Particle 303: 19999.00000000 316.80726266 2020.14892309 5048.10012297
Particle Collisions: 104 Wall collisions: 119
Particle 304: 7346.04025507 12657.12904446 -4255.52059587 -4010.60415448
Particle Collisions: 107 Wall collisions: 117
Particle 305: 19480.97157883 9037.80953435 -4719.10874614 -2083.54768196
Particle Collisions: 91 Wall collisions: 135
Particle 306: 15215.45858886 8309.18900398 -4761.23530527 -2703.92834694
Particle Collisions: 112 Wall collisions: 140
Particle 307: 3218.50916525 894.60433343 4783.83013555 -1006.33022388
Particle Collisions: 101 Wall collisions: 124
Particle 308: 18176.69741754 11443.91845444 -1764.32420643 -4926.07345689
Particle Collisions: 109 Wall collisions: 121
Particle 309: 8140.57771475 1775.71346347 -4760.08464682 1774.71346347
Particle Collisions: 101 Wall collisions: 147
Particle 310: 13426.28315118 17878.15119169 4025.94246393 -4203.87623691
Particle Collisions: 103 Wall collisions: 126
Particle 311: 16773.98117855 19021.90029371 888.82906729 -4208.81977589
Particle Collisions: 116 Wall collisions: 135
Particle 312: 13237.15716881 7930.34441931 1470.68412987 4281.37899688
Particle Collisions: 93 Wall collisions: 133
Particle 313: 7013.12712286 9416.81754148 -1565.42387451 4140.02178132
Particle Collisions: 105 Wall collisions: 122
Particle 314: 5386.48833851 18251.42784321 1015.91736848 -2465.25454684
Particle Collisions: 97 Wall collisions: 141
Particle 315: 991.01461420 13125.85549652 -2501.45546658 -2485.68670126
Particle Collisions: 94 Wall collisions: 137
Particle 316: 2632.09044057 16973.23799359 1263.72131907 2205.17385786
Particle Collisions: 120 Wall collisions: 128
Particle 317: 14233.19741040 2578.86842053 -3994.05890244 1202.38844753
Particle Collisions: 109 Wall collisions: 133
Particle 318: 12156.56543269 7143.30650637 3362.39450596 1254.26677538
Particle Collisions: 99 Wall collisions: 139
Particle 319: 10490.90764991 18993.73360258 1148.58889336 -1127.47273361
Particle Collisions: 97 Wall collisions: 129
Particle 320: 353.33549349 402.00249059 248.89604752 -846.30210022
Particle Collisions: 111 Wall collisions: 134
Particle 321: 1254.09990216 14844.20684671 4451.03524774 -825.61045097
Particle Collisions: 103 Wall collisions: 134
Particle 322: 1945.01941522 10999.92674707 -3198.01136058 3666.30891569
Particle Collisions: 91 Wall collisions: 130
Particle 323: 3127.51999119 5034.69731512 -2642.45025795 2180.11981075
Particle Collisions: 98 Wall collisions: 126
Particle 324: 19999.00000000 2054.17888043 2688.39639929 -1197.95589403
Particle Collisions: 106 Wall collisions: 121
Particle 325: 9876.83282088 1543.83744711 -3792.25713896 -3428.63233249
Particle Collisions: 125 Wall collisions: 121
Particle 326: 6511.77903145 5986.13004842 -2058.92315937 2427.27427388
Particle Collisions: 105 Wall collisions: 123
Particle 327: 10892.78940607 1882.03533244 4645.02785911 -4125.00088289
Particle Collisions: 115 Wall collisions: 126
Particle 328: 5470.05212787 9374.84345076 -1061.91220878 -1007.95499971
Particle Collisions: 115 Wall collisions: 127
Particle 329: 14847.47284193 1.00000000 -2646.51278182 -1543.77463405
Particle Collisions: 126 Wall collisions: 139
Particle 330: 9698.89587816 5641.32332687 -2350.92381637 -4785.89222438
Particle Collisions: 111 Wall collisions: 134
Particle 331: 10495.18900098 2965.07454297 -3927.55021041 3085.28763493
Particle Collisions: 105 Wall collisions: 127
Particle 332: 13731.89759760 11485.92546247 1210.79993767 3824.64982663
Particle Collisions: 98 Wall collisions: 128
Particle 333: 16732.85731925 12197.20285840 -888.57976365 -4287.22920516
Particle Collisions: 97 Wall collisions: 149
Particle 334: 10816.16410976 3584.42933714 -995.66711157 4425.59344972
Particle Collisions: 116 Wall collisions: 123
Particle 335: 15015.16675938 15058.16118033 -742.78705452 -4940.83881967
Particle Collisions: 116 Wall collisions: 127
Particle 336: 11422.98076808 11110.66763076 3731.16648738 -4691.06570474
Particle Collisions: 90 Wall collisions: 140
Particle 337: 3018.90499172 12873.87458635 899.91257022 -3648.72061682
Particle Collisions: 123 Wall collisions: 130
Particle 338: 19225.88705772 18053.42409605 -4926.76734378 3734.27378859
Particle Collisions: 116 Wall collisions: 132
Particle 339: 9717.19771150 8667.09065537 2007.94254425 -3959.31753245
Particle Collisions: 114 Wall collisions: 137
Particle 340: 7959.99628467 6569.95309088 3494.62453558 -1512.07397628
Particle Collisions: 104 Wall collisions: 127
Particle 341: 7748.37432737 16179.57107391 4171.74649256 3798.62813579
Particle Collisions: 105 Wall collisions: 124
Particle 342: 204.08639088 14031.88451558 4329.80793841 -2412.64584639
Particle Collisions: 111 Wall collisions: 143
Particle 343: 9309.79532076 14522.59413743 -3155.28552498 4108.88864719
Particle Collisions: 125 Wall collisions: 125
Particle 344: 5643.52225584 19419.10881294 3215.84610798 2521.46994543
Particle Collisions: 106 Wall collisions: 131
Particle 345: 12297.67360777 16621.90598313 -3270.45334643 -4049.14491615
Particle Collisions: 102 Wall collisions: 129
Particle 346: 18975.67359680 9285.94113508 -1336.46929398 803.06085763
Particle Collisions: 106 Wall collisions: 115
Particle 347: 18723.67860600 19999.00000000 -4363.12288325 3173.73520449
Particle Collisions: 98 Wall collisions: 134
Particle 348: 12523.56089832 8463.60351637 -4968.16200361 407.40898324
Particle Collisions: 113 Wall collisions: 129
Particle 349: 17230.12888136 5918.70338055 965.97293593 2849.58381786
Particle Collisions: 101 Wall collisions: 122
Particle 350: 5580.89414679 10388.77495512 3137.60775126 -2127.35032892
Particle Collisions: 101 Wall collisions: 114
Particle 351: 17573.57313423 9485.94911128 4546.07914933 757.08618744
Particle Collisions: 110 Wall collisions: 124
Particle 352: 15408.26863374 18317.35840229 3861.41676510 4590.96080239
Particle Collisions: 96 Wall collisions: 133
Particle 353: 1683.70958712 14130.61317417 4490.69386389 2734.30121528
Particle Collisions: 106 Wall collisions: 134
Particle 354: 14488.76550977 2722.27834236 2905.67199223 -1268.11201782
Particle Collisions: 116 Wall collisions: 117
Particle 355: 8006.31683950 19520.48997093 1205.72788905 4331.31133605
Particle Collisions: 119 Wall collisions: 129
Particle 356: 17141.75443254 15743.78049856 -4449.82576007 -3207.99389140
Particle Collisions: 108 Wall collisions: 125
Particle 357: 16308.23470950 8532.94503958 4520.34888731 -4107.45655406
Particle Collisions: 102 Wall collisions: 134
Particle 358: 13796.07519425 8444.58699046 -3962.63041458 1852.56290774
Particle Collisions: 92 Wall collisions: 125
Particle 359: 18532.02570649 2391.21706482 4292.17270927 3731.36951080
Particle Collisions: 114 Wall collisions: 135
Particle 360: 19999.00000000 14951.47340077 3053.13250720 -1657.69968409
Particle Collisions: 114 Wall collisions: 125
Particle 361: 6758.17294394 17243.81877251 -2080.68124827 -4398.24780391
Particle Collisions: 106 Wall collisions: 116
Particle 362: 4468.15278603 12184.94936698 2884.26189640 -1013.61178026
Particle Collisions: 85 Wall collisions: 117
Particle 363: 18757.59436149 13855.72161029 1807.13061078 -1228.65567794
Particle Collisions: 116 Wall collisions: 128
Particle 364: 8537.70196022 14588.78230574 1392.53197834 3635.83495549
Particle Collisions: 101 Wall collisions: 129
Particle 365: 9440.56542591 9168.39391089 1651.62664569 3429.20745811
Particle Collisions: 99 Wall collisions: 124
Particle 366: 319.84486725 13033.94087862 5215.73183901 769.32309959
Particle Collisions: 111 Wall collisions: 120
Particle 367: 13531.75146817 8539.31167206 4029.16600678 4269.15583603
Particle Collisions: 103 Wall collisions: 129
Particle 368: 19999.00000000 18470.36027350 3947.52461080 -2399.07515384
Particle Collisions: 75 Wall collisions: 134
Particle 369: 12252.69807115 11464.83521541 -3280.79583988 3884.94088954
Particle Collisions: 113 Wall collisions: 126
Particle 370: 19692.79734898 17508.24917307 2482.79302593 -3684.64760961
Particle Collisions: 121 Wall collisions: 118
Particle 371: 19638.07272492 2597.65257705 3048.57737905 -2654.00384288
Particle Collisions: 109 Wall collisions: 131
Particle 372: 19133.76815746 3820.46463442 -902.20253720 3226.21573677
Particle Collisions: 133 Wall collisions: 123
Particle 373: 10916.79874374 11089.76193682 2193.32635470 -4803.12962608
Particle Collisions: 126 Wall collisions: 112
Particle 374: 13352.87350620 18194.69858297 1817.05864252 -3255.48928023
Particle Collisions: 92 Wall collisions: 137
Particle 375: 5647.43324353 6114.97990230 -2655.21270441 -1062.18809449
Particle Collisions: 105 Wall collisions: 133
Particle 376: 7726.10786924 12363.51262702 2006.51226344 -2232.54891005
Particle Collisions: 112 Wall collisions: 120
Particle 377: 11462.22696650 3016.99033493 2744.38687856 2131.11292738
Particle Collisions: 110 Wall collisions: 131
Particle 378: 19999.00000000 19559.44388907 4832.16529716 1672.47743599
Particle Collisions: 114 Wall collisions: 122
Particle 379: 8054.82792520 4559.86633486 -3927.72570936 1978.67135391
Particle Collisions: 104 Wall collisions: 121
Particle 380: 5116.44906449 5363.14862606 3680.72406015 -3114.44094752
Particle Collisions: 105 Wall collisions: 129
Particle 381: 2016.63093425 5187.85504264 -3596.47381315 -2000.08367374
Particle Collisions: 137 Wall collisions: 117
Particle 382: 13746.47542682 14989.28664686 3884.07280782 -1669.90445105
Particle Collisions: 77 Wall collisions: 130
Particle 383: 14753.96375106 1598.16921503 -4847.60067789 1597.16921503
Particle Collisions: 107 Wall collisions: 129
